URL,Repo Name,Date,CVE ID,CVE Severity,Name,Component Type,Ownership,Num of Contributor,Num of Minor 5%,Per of Minor 5%,Avg of Minor Contri 5%,Num of Minor 10%,Per of Minor 10%,Avg of Minor Contri 10%,Num of Minor 20%,Per of Minor 20%,Avg of Minor Contri 20%,Num of Minor 50%,Per of Minor 50%,Avg of Minor Contri 50%,Days Difference,Release Info,Time Stage,Oss Stage,Age,Release Info Aged,Time Stage Aged,Oss Stage Aged,License Info,License Type,Total Added,Total Deleted,File Size,Is Defective,Is Pre-release,Is Post-release
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/squared_difference.cc,file,0.428571429,11,8,0.727272727,0.047619048,10,0.909090909,0.057142857,10,0.909090909,0.057142857,11,1,0.090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,512,307,134,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/sub.cc,file,0.357142857,20,18,0.9,0.027777778,18,0.9,0.027777778,19,0.95,0.033834586,20,1,0.05,1778,"[2, 24, 62, 18, 4]",t5,SI,1022,"[1, 13, 42, 14, 3]",t4,SI,Apache,permissive,1159,636,499,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/svdf.cc,file,0.424242424,13,7,0.538461538,0.03030303,11,0.846153846,0.041322314,12,0.923076923,0.047979798,13,1,0.076923077,1778,"[2, 24, 62, 18, 4]",t5,SI,948,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,1160,610,357,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/tile.cc,file,0.272727273,7,0,0,0,5,0.714285714,0.090909091,5,0.714285714,0.090909091,7,1,0.142857143,1778,"[2, 24, 62, 18, 4]",t5,SI,745,"[1, 7, 29, 10, 3]",t4,SI,Apache,permissive,306,27,279,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/topk_v2.cc,file,0.466666667,9,0,0,0,8,0.888888889,0.066666667,8,0.888888889,0.066666667,9,1,0.111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,851,"[1, 9, 34, 11, 3]",t4,SI,Apache,permissive,307,37,270,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/transpose_conv.cc,file,0.307692308,12,8,0.666666667,0.038461538,8,0.666666667,0.038461538,11,0.916666667,0.062937063,12,1,0.083333333,1778,"[2, 24, 62, 18, 4]",t5,SI,846,"[1, 9, 34, 11, 3]",t4,SI,Apache,permissive,1071,390,685,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/unidirectional_sequence_lstm.cc,file,0.325581395,18,14,0.777777778,0.026578073,16,0.888888889,0.031976744,17,0.944444444,0.039671683,18,1,0.055555556,1778,"[2, 24, 62, 18, 4]",t5,SI,1026,"[1, 13, 42, 14, 3]",t4,SI,Apache,permissive,1786,1072,714,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/unidirectional_sequence_rnn.cc,file,0.576923077,9,5,0.555555556,0.038461538,8,0.888888889,0.052884615,8,0.888888889,0.052884615,8,0.888888889,0.052884615,1778,"[2, 24, 62, 18, 4]",t5,SI,949,"[1, 12, 39, 13, 3]",t4,SI,Apache,permissive,804,416,386,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/unique.cc,file,0.8,2,0,0,0,0,0,0,1,0.5,0.2,1,0.5,0.2,1778,"[2, 24, 62, 18, 4]",t5,SI,525,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,176,4,172,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/unpack.cc,file,0.2,11,0,0,0,8,0.727272727,0.066666667,11,1,0.090909091,11,1,0.090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,662,"[1, 5, 23, 10, 3]",t4,SI,Apache,permissive,193,46,147,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/where.cc,file,0.4,4,0,0,0,0,0,0,3,0.75,0.2,4,1,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,547,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,119,4,115,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/while.cc,file,0.583333333,5,0,0,0,3,0.6,0.083333333,4,0.8,0.104166667,4,0.8,0.104166667,1778,"[2, 24, 62, 18, 4]",t5,SI,493,"[1, 5, 20, 7, 2]",t4,SI,Apache,permissive,446,105,341,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,tensorflow,2020-09-18T20:56:43Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/zeros_like.cc,file,0.444444444,6,0,0,0,0,0,0,5,0.833333333,0.111111111,6,1,0.166666667,1778,"[2, 24, 62, 18, 4]",t5,SI,780,"[1, 8, 29, 11, 3]",t4,SI,Apache,permissive,121,44,77,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,tensorflow,2020-09-18T20:10:41Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.cc,file,0.261904762,22,19,0.863636364,0.028822055,20,0.909090909,0.030952381,21,0.954545455,0.035147392,22,1,0.045454545,1778,"[2, 24, 62, 18, 4]",t5,SI,1011,"[1, 13, 42, 13, 3]",t4,SI,Apache,permissive,503,169,325,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,tensorflow,2020-09-18T20:10:41Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.h,file,0.269230769,29,25,0.862068966,0.021538462,28,0.965517241,0.026098901,28,0.965517241,0.026098901,29,1,0.034482759,1778,"[2, 24, 62, 18, 4]",t5,SI,978,"[1, 13, 40, 13, 3]",t4,SI,Apache,permissive,384,153,196,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,tensorflow,2020-09-18T20:44:32Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/test_helpers.cc,file,0.166666667,15,7,0.466666667,0.027777778,11,0.733333333,0.04040404,15,1,0.066666667,15,1,0.066666667,1778,"[2, 24, 62, 18, 4]",t5,SI,693,"[1, 6, 23, 10, 3]",t4,SI,Apache,permissive,1328,297,1013,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/delegates/delegate_test.cc,file,0.666666667,2,0,0,0,0,0,0,0,0,0,1,0.5,0.333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,77,"[0, 1, 2, 0, 0]",t2,IG,Apache,permissive,1307,57,1250,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/delegates/gpu/common/model_builder.cc,file,0.31884058,18,14,0.777777778,0.016045549,14,0.777777778,0.016045549,16,0.888888889,0.029891304,18,1,0.055555556,1778,"[2, 24, 62, 18, 4]",t5,SI,529,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,7992,5055,2939,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/convolution_op_builder.cc,file,0.75,2,0,0,0,0,0,0,0,0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,57,"[0, 1, 0, 0, 0]",t2,TG,Apache,permissive,448,80,368,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/fully_connected_op_builder.cc,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778,"[2, 24, 62, 18, 4]",t5,SI,62,"[0, 1, 0, 0, 0]",t2,TG,Apache,permissive,202,15,187,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/pad_op_builder.cc,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778,"[2, 24, 62, 18, 4]",t5,SI,0,"[0, 0, 0, 0, 0]",t1,II,Apache,permissive,143,0,143,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/reshape_op_builder.cc,file,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778,"[2, 24, 62, 18, 4]",t5,SI,41,"[0, 0, 0, 0, 0]",t2,II,Apache,permissive,147,1,146,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/kernels/ctc_beam_search_decoder.cc,file,0.555555556,5,0,0,0,0,0,0,4,0.8,0.111111111,4,0.8,0.111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,598,"[1, 5, 22, 10, 3]",t4,SI,Apache,permissive,261,13,248,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/kernels/unidirectional_sequence_gru.cc,file,0.6,3,0,0,0,0,0,0,2,0.666666667,0.2,2,0.666666667,0.2,1778,"[2, 24, 62, 18, 4]",t5,SI,269,"[0, 3, 8, 5, 0]",t3,SI,Apache,permissive,267,20,247,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/microfrontend/audio_microfrontend.cc,file,0.5,3,0,0,0,0,0,0,0,0,0,3,1,0.333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,514,"[1, 5, 20, 7, 2]",t4,SI,Apache,permissive,216,10,206,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/interpreter_test.cc,file,0.274725275,22,17,0.772727273,0.016806723,18,0.818181818,0.020757021,21,0.954545455,0.034536892,22,1,0.045454545,1778,"[2, 24, 62, 18, 4]",t5,SI,1019,"[1, 13, 42, 14, 3]",t4,SI,Apache,permissive,3644,1831,1772,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/java/src/test/native/interpreter_test_jni.cc,file,0.555555556,5,0,0,0,0,0,0,4,0.8,0.111111111,4,0.8,0.111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,521,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,117,21,96,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable.cc,file,0.5,3,0,0,0,0,0,0,1,0.333333333,0.166666667,3,1,0.333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,142,18,124,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable_find.cc,file,0.75,2,0,0,0,0,0,0,0,0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,114,24,90,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable_import.cc,file,0.75,2,0,0,0,0,0,0,0,0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,97,11,86,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable_size.cc,file,0.75,2,0,0,0,0,0,0,0,0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,84,6,78,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.cc,file,0.261904762,22,19,0.863636364,0.028822055,20,0.909090909,0.030952381,21,0.954545455,0.035147392,22,1,0.045454545,1778,"[2, 24, 62, 18, 4]",t5,SI,1011,"[1, 13, 42, 13, 3]",t4,SI,Apache,permissive,503,169,325,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.h,file,0.269230769,29,25,0.862068966,0.021538462,28,0.965517241,0.026098901,28,0.965517241,0.026098901,29,1,0.034482759,1778,"[2, 24, 62, 18, 4]",t5,SI,978,"[1, 13, 40, 13, 3]",t4,SI,Apache,permissive,384,153,196,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/profiling/profile_summarizer_test.cc,file,0.166666667,8,0,0,0,4,0.5,0.083333333,8,1,0.125,8,1,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,826,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,265,40,225,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/tools/optimize/calibration/builtin_logging_ops/lstm.cc,file,0.791666667,3,1,0.333333333,0.041666667,1,0.333333333,0.041666667,2,0.666666667,0.104166667,2,0.666666667,0.104166667,1778,"[2, 24, 62, 18, 4]",t5,SI,235,"[0, 2, 8, 3, 0]",t3,SI,Apache,permissive,1314,731,583,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/activations.cc,file,0.357142857,8,0,0,0,5,0.625,0.071428571,7,0.875,0.091836735,8,1,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,303,"[0, 3, 11, 5, 0]",t4,SI,Apache,permissive,665,188,285,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/add.cc,file,0.2,10,4,0.4,0.05,7,0.7,0.071428571,10,1,0.1,10,1,0.1,1778,"[2, 24, 62, 18, 4]",t5,SI,369,"[1, 4, 15, 5, 0]",t4,SI,Apache,permissive,395,137,258,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/ceil.cc,file,0.266666667,11,0,0,0,9,0.818181818,0.066666667,10,0.909090909,0.073333333,11,1,0.090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,817,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,119,45,74,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/circular_buffer.cc,file,0.428571429,5,0,0,0,0,0,0,4,0.8,0.142857143,5,1,0.2,1778,"[2, 24, 62, 18, 4]",t5,SI,169,"[0, 2, 5, 3, 0]",t3,SI,Apache,permissive,189,13,176,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/comparisons.cc,file,0.387096774,12,5,0.416666667,0.032258065,11,0.916666667,0.055718475,11,0.916666667,0.055718475,12,1,0.083333333,1778,"[2, 24, 62, 18, 4]",t5,SI,832,"[1, 9, 33, 11, 3]",t4,SI,Apache,permissive,1691,962,722,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/concatenation.cc,file,0.230769231,7,0,0,0,3,0.428571429,0.076923077,5,0.714285714,0.107692308,7,1,0.142857143,1778,"[2, 24, 62, 18, 4]",t5,SI,262,"[0, 3, 8, 5, 0]",t3,SI,Apache,permissive,404,137,267,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/conv.cc,file,0.25,12,6,0.5,0.041666667,9,0.75,0.055555556,11,0.916666667,0.068181818,12,1,0.083333333,1778,"[2, 24, 62, 18, 4]",t5,SI,665,"[1, 5, 23, 10, 3]",t4,SI,Apache,permissive,611,278,334,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/depthwise_conv.cc,file,0.304347826,10,4,0.4,0.043478261,7,0.7,0.062111801,9,0.9,0.077294686,10,1,0.1,1778,"[2, 24, 62, 18, 4]",t5,SI,658,"[1, 5, 23, 10, 3]",t4,SI,Apache,permissive,538,211,327,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/dequantize.cc,file,0.208333333,9,2,0.222222222,0.041666667,4,0.444444444,0.0625,8,0.888888889,0.098958333,9,1,0.111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,323,"[0, 3, 11, 5, 0]",t4,SI,Apache,permissive,365,201,164,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/elementwise.cc,file,0.1875,12,0,0,0,9,0.75,0.0625,12,1,0.083333333,12,1,0.083333333,1778,"[2, 24, 62, 18, 4]",t5,SI,424,"[1, 4, 18, 5, 0]",t4,SI,Apache,permissive,411,198,212,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/fully_connected.cc,file,0.28,11,5,0.454545455,0.04,7,0.636363636,0.051428571,10,0.909090909,0.072,11,1,0.090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,657,"[1, 5, 23, 10, 3]",t4,SI,Apache,permissive,422,166,256,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/hard_swish.cc,file,0.5,3,0,0,0,0,0,0,0,0,0,3,1,0.333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,22,"[0, 0, 0, 0, 0]",t2,II,Apache,permissive,30,25,140,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/l2norm.cc,file,0.388888889,10,0,0,0,7,0.7,0.055555556,9,0.9,0.067901235,10,1,0.1,1778,"[2, 24, 62, 18, 4]",t5,SI,1008,"[1, 13, 42, 13, 3]",t4,SI,Apache,permissive,288,133,155,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/logistic.cc,file,0.260869565,13,8,0.615384615,0.043478261,11,0.846153846,0.055335968,12,0.923076923,0.061594203,13,1,0.076923077,1778,"[2, 24, 62, 18, 4]",t5,SI,825,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,291,131,148,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/mul.cc,file,0.166666667,11,0,0,0,7,0.636363636,0.055555556,11,1,0.090909091,11,1,0.090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,261,"[0, 3, 8, 5, 0]",t3,SI,Apache,permissive,364,131,233,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/pad.cc,file,0.3125,12,5,0.416666667,0.03125,10,0.833333333,0.05625,11,0.916666667,0.0625,12,1,0.083333333,1778,"[2, 24, 62, 18, 4]",t5,SI,975,"[1, 13, 40, 13, 3]",t4,SI,Apache,permissive,772,521,251,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/pooling.cc,file,0.176470588,10,0,0,0,5,0.5,0.058823529,10,1,0.1,10,1,0.1,1778,"[2, 24, 62, 18, 4]",t5,SI,461,"[1, 5, 18, 7, 0]",t4,SI,Apache,permissive,444,177,267,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/prelu.cc,file,0.266666667,8,0,0,0,4,0.5,0.066666667,7,0.875,0.104761905,8,1,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,371,"[1, 4, 15, 5, 0]",t4,SI,Apache,permissive,250,84,166,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/quantize.cc,file,0.166666667,11,4,0.363636364,0.041666667,6,0.545454545,0.055555556,11,1,0.090909091,11,1,0.090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,358,"[1, 4, 13, 5, 0]",t4,SI,Apache,permissive,400,209,194,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/reduce.cc,file,0.7,5,2,0.4,0.05,4,0.8,0.075,4,0.8,0.075,4,0.8,0.075,1778,"[2, 24, 62, 18, 4]",t5,SI,215,"[0, 2, 8, 3, 0]",t3,SI,Apache,permissive,649,290,344,TRUE,TRUE,FALSE
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/reshape.cc,file,0.363636364,8,0,0,0,7,0.875,0.090909091,7,0.875,0.090909091,8,1,0.125,1778,"[2, 24, 62, 18, 4]",t5,SI,357,"[1, 4, 13, 5, 0]",t4,SI,Apache,permissive,143,27,116,TRUE,TRUE,FALSE
