Framework,CVE ID,Reference URLs
,CVE-1999-1452,"['http://marc.info/?l=bugtraq&m=91788829326419&w=2', 'http://marc.info/?l=ntbugtraq&m=91764169410814&w=2', 'http://marc.info/?l=ntbugtraq&m=91822011021558&w=2', 'http://support.microsoft.com/support/kb/articles/q214/8/02.asp', 'http://www.securityfocus.com/bid/198', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1975']"
,CVE-1999-1455,"['http://support.microsoft.com/support/kb/articles/q158/3/20.asp', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7422']"
,CVE-1999-1456,"['http://www.acme.com/software/thttpd/thttpd.html#releasenotes', 'http://www.securityfocus.com/archive/1/10368', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1809']"
,CVE-1999-1462,"['http://bb4.com/README.CHANGES', 'http://www.securityfocus.com/archive/1/13440', 'http://www.securityfocus.com/bid/142', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3755']"
,CVE-1999-1464,"['http://ciac.llnl.gov/ciac/bulletins/j-016.shtml', 'http://www.cisco.com/warp/public/770/iosdfsacl-pub.shtml', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1401']"
,CVE-1999-1465,"['http://ciac.llnl.gov/ciac/bulletins/j-016.shtml', 'http://www.cisco.com/warp/public/770/iosdfsacl-pub.shtml', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/1401']"
,CVE-1999-1472,"['http://marc.info/?l=bugtraq&m=87710897923098&w=2', 'http://support.microsoft.com/support/kb/articles/q176/6/97.asp', 'http://support.microsoft.com/support/kb/articles/q176/7/94.asp', 'http://www.insecure.org/sploits/Internet_explorer_4.0.hack.html', 'http://www.microsoft.com/Windows/ie/security/freiburg.asp', 'http://www.osvdb.org/7819', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/587']"
,CVE-1999-1473,"['http://support.microsoft.com/support/kb/articles/q176/6/97.asp', 'http://www.iss.net/security_center/static/7426.php', 'http://www.osvdb.org/7818']"
,CVE-1999-1474,"['http://www.microsoft.com/windows/ie/security/powerpoint.asp', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/179']"
,CVE-1999-1476,"['http://support.microsoft.com/support/kb/articles/q163/8/52.asp', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/704']"
,CVE-1999-1481,"['http://www.securityfocus.com/archive/1/33295', 'http://www.securityfocus.com/bid/741', 'http://www.squid-cache.org/Versions/v2/2.2/bugs/', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3433']"
,CVE-1999-1488,"['http://ciac.llnl.gov/ciac/bulletins/i-079a.shtml', 'http://www.iss.net/security_center/static/7217.php', 'http://www.securityfocus.com/bid/371']"
,CVE-1999-1512,"['http://marc.info/?l=bugtraq&m=93219846414732&w=2', 'http://www.amavis.org/ChangeLog.txt', 'http://www.securityfocus.com/bid/527', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/2349']"
,CVE-1999-1584,"['http://sunsolve.sun.com/search/document.do?assetkey=1-22-00124-1', 'http://www.cert.org/advisories/CA-1993-18.html']"
,CVE-1999-1585,['http://sunsolve.sun.com/search/document.do?assetkey=1-22-00124-1']
,CVE-1999-1586,"['http://www.cert.org/advisories/CA-1995-12.html', 'http://www.ciac.org/ciac/bulletins/g-02.shtml', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/498']"
,CVE-1999-1587,"['http://secunia.com/advisories/19426', 'http://securitytracker.com/id?1015833', 'http://sunsolve.sun.com/search/document.do?assetkey=1-26-102215-1', 'http://www.osvdb.org/24200', 'http://www.securityfocus.com/bid/19662', 'http://www.sunmanagers.org/archives/1996/1383.html', 'http://www.vupen.com/english/advisories/2006/1123', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/25460', 'https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A1470']"
,CVE-1999-1588,"['http://lsd-pl.net/files/get?SOLARIS/solx86_nlps_server', 'http://security-protocols.com/sploits/unsorted_exploits/nlps_server.c', 'http://www.securityfocus.com/bid/2319', 'http://www.securityfocus.com/data/vulnerabilities/exploits/nlps_server.c']"
,CVE-1999-1589,"['http://www.cert.org/advisories/CA-1992-10.html', 'http://www.securityfocus.com/bid/357']"
,CVE-1999-1590,['http://seclists.org/bugtraq/1997/Oct/0058.html']
,CVE-1999-1591,"['http://archives.neohapsis.com/archives/ntbugtraq/1998-1999/msg00276.html', 'http://archives.neohapsis.com/archives/ntbugtraq/1998-1999/msg00277.html', 'http://www.securityfocus.com/bid/190']"
,CVE-1999-1592,"['http://sunsolve.sun.com/search/document.do?assetkey=1-22-00159-1', 'http://www.securityfocus.com/bid/243']"
,CVE-2000-0011,"['http://www.analogx.com/contents/download/network/sswww.htm', 'http://www.osvdb.org/1184', 'http://www.securityfocus.com/bid/906']"
,CVE-2000-0013,['http://www.securityfocus.com/bid/909']
,CVE-2000-0015,['http://www.securityfocus.com/bid/910']
,CVE-1999-0964,['http://www.osvdb.org/6086']
,CVE-2000-0069,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0069']
,CVE-2000-0120,"['http://www.securityfocus.com/bid/955', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4025']"
,CVE-2000-0077,['https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A5549']
,CVE-2000-0078,['https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A5728']
,CVE-2000-0082,"['http://net4tv.com/voice/story.cfm?StoryID=1823', 'http://www.wired.com/news/technology/0,1282,33420,00.html']"
,CVE-1999-0735,"['http://www.redhat.com/support/errata/RHSA1999015_01.html', 'http://www.securityfocus.com/bid/300']"
,CVE-1999-0744,['http://www.securityfocus.com/bid/603']
,CVE-1999-0876,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q185959', 'http://support.microsoft.com/support/kb/articles/q176/6/97.asp']"
,CVE-1999-0894,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0894']
,CVE-2000-0049,"['http://www.osvdb.org/12022', 'http://www.securityfocus.com/bid/925']"
,CVE-2000-0050,"['http://www.allaire.com/handlers/index.cfm?ID=13976&Method=Full', 'http://www.securityfocus.com/bid/915']"
,CVE-2000-0051,"['http://www.allaire.com/handlers/index.cfm?ID=13977&Method=Full', 'http://www.securityfocus.com/bid/916']"
,CVE-2000-0052,"['http://www.l0pht.com/advisories/pam_advisory', 'http://www.redhat.com/support/errata/RHSA-2000-001.html', 'http://www.securityfocus.com/bid/913', 'http://xforce.iss.net/search.php3?type=2&pattern=linux-pam-userhelper']"
,CVE-2000-0053,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q246731', 'http://www.securityfocus.com/bid/912', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-001']"
,CVE-2000-0057,"['http://www.allaire.com/handlers/index.cfm?ID=13978&Method=Full', 'http://www.securityfocus.com/bid/917']"
,CVE-2000-0059,['http://www.securityfocus.com/bid/911']
,CVE-2000-0062,"['http://www.securityfocus.com/bid/922', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=20000104222219.B41650@schvin.net']"
,CVE-2000-0085,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0085']
,CVE-2000-0056,['http://www.securityfocus.com/bid/914']
,CVE-2000-0058,"['http://www.security-express.com/archives/bugtraq/2000-01/0085.html', 'http://www.securityfocus.com/bid/920']"
,CVE-2000-0044,['http://www.securityfocus.com/bid/919']
,CVE-2000-0055,['http://www.securityfocus.com/bid/918']
,CVE-2000-0084,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0084']
,CVE-2000-0061,['http://www.securityfocus.com/bid/923']
,CVE-2000-1220,"['ftp://patches.sgi.com/support/free/security/advisories/20021104-01-P', 'http://seclists.org/lists/bugtraq/2000/Jan/0116.html', 'http://www.atstake.com/research/advisories/2000/lpd_advisory.txt', 'http://www.debian.org/security/2000/20000109', 'http://www.kb.cert.org/vuls/id/39001', 'http://www.l0pht.com/advisories/lpd_advisory', 'http://www.redhat.com/support/errata/RHSA-2000-002.html', 'http://www.securityfocus.com/bid/927', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3841']"
,CVE-2000-1221,"['ftp://patches.sgi.com/support/free/security/advisories/20021104-01-P', 'http://rhn.redhat.com/errata/RHSA-2000-002.html', 'http://www.atstake.com/research/advisories/2000/lpd_advisory.txt', 'http://www.debian.org/security/2000/20000109', 'http://www.kb.cert.org/vuls/id/30308', 'http://www.l0pht.com/advisories/lpd_advisory', 'http://www.securityfocus.com/bid/927', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3840']"
,CVE-2000-0046,['http://www.securityfocus.com/bid/929']
,CVE-2000-0080,"['http://marc.info/?l=bugtraq&m=94757136413681&w=2', 'http://www.securityfocus.com/bid/931']"
,CVE-2000-0081,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0081']
,CVE-2000-0045,['http://www.securityfocus.com/bid/926']
,CVE-2000-0067,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0067']
,CVE-2000-0071,"['http://marc.info/?l=bugtraq&m=94770020309953&w=2', 'http://marc.info/?l=bugtraq&m=94780058006791&w=2']"
,CVE-2000-0074,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0074']
,CVE-1999-1002,"['http://marc.info/?l=bugtraq&m=94536309217214&w=2', 'http://marc.info/?l=bugtraq&m=94570673523998&w=2', 'http://www.rstcorp.com/news/bad-crypto.html']"
,CVE-2000-0048,"['http://linux.corel.com/support/clos_patch1.htm', 'http://www.securityfocus.com/bid/928']"
,CVE-2000-0070,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q247869', 'http://www.bindview.com/security/advisory/adv_NtImpersonate.html', 'http://www.securityfocus.com/bid/934', 'http://xforce.iss.net/search.php3?type=2&pattern=nt-spoofed-lpc-port', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-003']"
,CVE-2000-0087,"['http://marc.info/?l=bugtraq&m=94790377622943&w=2', 'http://www.iss.net/security_center/static/4385.php']"
,CVE-2000-0066,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0066']
,CVE-2000-0075,['http://www.securityfocus.com/bid/930']
,CVE-2000-0063,['http://www.securityfocus.com/bid/938']
,CVE-2000-0064,"['http://www.osvdb.org/7583', 'http://www.securityfocus.com/bid/938']"
,CVE-2000-0065,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0065']
,CVE-2000-0072,"['http://marc.info/?l=bugtraq&m=94823061421676&w=2', 'http://www.iss.net/security_center/static/3867.php', 'http://www.securityfocus.com/bid/937']"
,CVE-2000-0090,"['http://www.osvdb.org/1205', 'http://www.securityfocus.com/bid/943']"
,CVE-1999-0992,['http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9912-107']
,CVE-2000-0079,['http://www.securityfocus.com/bid/936']
,CVE-2000-0086,['http://www.securityfocus.com/bid/935']
,CVE-2000-0099,['http://marc.info/?l=bugtraq&m=94848865112897&w=2']
,CVE-2000-0092,"['ftp://ftp.FreeBSD.org/pub/FreeBSD/CERT/advisories/FreeBSD-SA-00:01.make.asc', 'http://www.securityfocus.com/bid/939']"
,CVE-1999-0595,['https://exchange.xforce.ibmcloud.com/vulnerabilities/216']
,CVE-2000-0088,"['http://www.securityfocus.com/bid/946', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-002']"
,CVE-2000-0091,"['http://www.inter7.com/vpopmail/', 'http://www.inter7.com/vpopmail/ChangeLog', 'http://www.securityfocus.com/bid/942']"
,CVE-2000-0093,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0093']
,CVE-2000-0115,['https://marc.info/?l=ntbugtraq&m=94881904724731&w=2']
,CVE-2000-0095,"['http://www.securityfocus.com/bid/944', 'http://www.securityfocus.com/templates/advisory.html?id=2041']"
,CVE-2000-0096,['http://www.securityfocus.com/bid/948']
,CVE-2000-0097,"['http://www.osvdb.org/1210', 'http://www.securityfocus.com/bid/950', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-006']"
,CVE-2000-0098,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-006']
,CVE-2000-0126,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0126']
,CVE-2000-0113,"['http://marc.info/?l=bugtraq&m=94934808714972&w=2', 'http://marc.info/?l=bugtraq&m=94952641025328&w=2', 'http://marc.info/?l=bugtraq&m=94973281714994&w=2', 'http://www.securityfocus.com/bid/952', 'http://www.sybergen.com/support/fix.htm']"
,CVE-2000-0130,"['ftp://ftp.sco.com/SSE/security_bulletins/SB-00.02a', 'http://marc.info/?l=bugtraq&m=94908470928258&w=2']"
,CVE-2000-1216,"['http://www-1.ibm.com/support/docview.wss?uid=isg1IY07832', 'http://www.kb.cert.org/vuls/id/433499', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/7929']"
,CVE-2000-0111,['http://www.securityfocus.com/bid/953']
,CVE-2000-0116,"['http://www.osvdb.org/1212', 'http://www.securityfocus.com/bid/954']"
,CVE-2000-0117,['http://www.securityfocus.com/bid/951']
,CVE-2000-0109,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0109']
,CVE-2000-0132,['http://www.securityfocus.com/bid/957']
,CVE-2000-0101,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0101']
,CVE-2000-0102,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0102']
,CVE-2000-0103,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0103']
,CVE-2000-0104,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0104']
,CVE-2000-0105,['http://www.securityfocus.com/bid/962']
,CVE-2000-0106,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0106']
,CVE-2000-0107,"['http://www.debian.org/security/2000/20000201', 'http://www.securityfocus.com/bid/958']"
,CVE-2000-0108,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0108']
,CVE-2000-0110,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0110']
,CVE-2000-0121,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q248399', 'http://www.securityfocus.com/bid/963', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-007']"
,CVE-2000-0123,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0123']
,CVE-2000-0131,"['http://marc.info/?l=bugtraq&m=94960703721503&w=2', 'http://www.osvdb.org/4677', 'http://www.securityfocus.com/bid/966']"
,CVE-2000-0133,['http://www.securityfocus.com/bid/961']
,CVE-2000-0134,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0134']
,CVE-2000-0135,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0135']
,CVE-2000-0136,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0136']
,CVE-2000-0137,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0137']
,CVE-2000-0151,['http://www.securityfocus.com/bid/981']
,CVE-2000-0157,"['ftp://ftp.NetBSD.ORG/pub/NetBSD/misc/security/advisories/NetBSD-SA1999-012.txt.asc', 'http://www.securityfocus.com/bid/992']"
,CVE-2000-1205,"['http://archive.cert.uni-stuttgart.de/bugtraq/2002/12/msg00243.html', 'http://archives.neohapsis.com/archives/bugtraq/2002-12/0233.html', 'http://httpd.apache.org/info/css-security/apache_specific.html', 'http://marc.info/?l=bugtraq&m=118529436424127&w=2', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/10938', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/35597', 'https://lists.apache.org/thread.html/r5419c9ba0951ef73a655362403d12bb8d10fab38274deb3f005816f5@%3Ccvs.httpd.apache.org%3E', 'https://lists.apache.org/thread.html/r5f9c22f9c28adbd9f00556059edc7b03a5d5bb71d4bb80257c0d34e4@%3Ccvs.httpd.apache.org%3E', 'https://lists.apache.org/thread.html/r9f93cf6dde308d42a9c807784e8102600d0397f5f834890708bf6920@%3Ccvs.httpd.apache.org%3E', 'https://lists.apache.org/thread.html/rf2f0f3611f937cf6cfb3b4fe4a67f69885855126110e1e3f2fb2728e@%3Ccvs.httpd.apache.org%3E', 'https://lists.apache.org/thread.html/rf6449464fd8b7437704c55f88361b66f12d5b5f90bcce66af4be4ba9@%3Ccvs.httpd.apache.org%3E']"
,CVE-2000-0112,"['http://marc.info/?l=bugtraq&m=94973075614088&w=2', 'http://www.securityfocus.com/bid/960']"
,CVE-2000-0114,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0114']
,CVE-2000-0469,"['http://www.securityfocus.com/bid/1347', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-06-22&msg=ILENKALMCAFBLHBGEOFKGEJCCAAA.jwesterink@jwesterink.daxis.nl', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=4.2.0.58.20000620193604.00979950@mail.clark.net']"
,CVE-2000-0122,"['http://www.securityfocus.com/archive/1/470458/100/0/threaded', 'http://www.securityfocus.com/bid/964', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/34719']"
,CVE-2000-0124,['http://www.securityfocus.com/bid/965']
,CVE-2000-0125,"['http://www.securityfocus.com/bid/967', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.4.10.10002031027120.15921-100000@eight.wiretrip.net']"
,CVE-2000-0127,"['http://www.progress.com/services/support/cgi-bin/techweb-kbase.cgi/webkb.html?kbid=19412&keywords=security%20Webspeed', 'http://www.securityfocus.com/bid/969']"
,CVE-2000-0218,"['ftp://ftp.caldera.com/pub/security/OpenLinux/CSSA-2000-002.0.txt', 'http://www.osvdb.org/6980', 'http://www.osvdb.org/7004']"
,CVE-2000-0089,"['http://support.microsoft.com/default.aspx?scid=kb;[LN];Q249108', 'http://www.securityfocus.com/bid/947', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-004']"
,CVE-2000-0128,"['http://www.glazed.org/finger/changelog.txt', 'http://www.osvdb.org/7610']"
,CVE-2000-0129,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0129']
,CVE-2000-0145,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0145']
,CVE-2000-0472,"['ftp://ftp.calderasystems.com/pub/OpenLinux/security/CSSA-2000-016.0.txt', 'http://archives.neohapsis.com/archives/bugtraq/2000-06/0003.html', 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0097.html', 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0298.html', 'http://archives.neohapsis.com/archives/bugtraq/2000-07/0330.html', 'http://www.securityfocus.com/bid/1316', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4615']"
,CVE-2000-0144,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0034.html', 'http://www.securityfocus.com/bid/971']"
,CVE-2000-0146,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0049.html', 'http://www.securityfocus.com/bid/972']"
,CVE-2000-0147,"['ftp://ftp.sco.com/SSE/security_bulletins/SB-00.04a', 'http://archives.neohapsis.com/archives/bugtraq/2000-02/0045.html', 'http://www.securityfocus.com/bid/973']"
,CVE-2000-0148,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0053.html', 'http://www.securityfocus.com/bid/975']"
,CVE-2000-0149,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0057.html', 'http://www.osvdb.org/254', 'http://www.securityfocus.com/bid/977', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3982']"
,CVE-2000-0215,['http://www.securityfocus.com/bid/1019']
,CVE-2000-0140,"['http://marc.info/?l=bugtraq&m=95021326417936&w=2', 'http://www.securityfocus.com/bid/980']"
,CVE-2000-0141,"['http://www.securityfocus.com/bid/991', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-22&msg=NDBBLKOPOLNKELHPDEFKIEPGCAAA.renzo.toma@veronica.nl', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-8&msg=20000211224935.A13236@infomag.ape.relarn.ru', 'http://www.ultimatebb.com/home/versions.shtml']"
,CVE-2000-0142,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0142']
,CVE-2000-0143,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0143']
,CVE-2000-0150,"['http://www.kb.cert.org/vuls/id/328867', 'http://www.osvdb.org/4417', 'http://www.securityfocus.com/bid/979']"
,CVE-2000-0197,"['http://archives.neohapsis.com/archives/ntbugtraq/current/0202.html', 'http://www.securityfocus.com/bid/1050']"
,CVE-2000-0167,['http://www.ntbugtraq.com/default.asp?pid=36&sid=1&A2=ind0002&L=ntbugtraq&F=&S=&P=8800']
,CVE-2000-0222,"['http://www.securityfocus.com/bid/990', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=20000215155750.M4500@safe.hsc.fr']"
,CVE-2000-0224,['http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000101bf78af$94528870$4d2f45a1@jmagdych.na.nai.com']
,CVE-2000-0094,"['ftp://ftp.netbsd.org/pub/NetBSD/security/advisories/NetBSD-SA2000-001.txt.asc', 'http://www.osvdb.org/20760', 'http://www.securityfocus.com/bid/940', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3995']"
,CVE-2000-0154,"['http://www.sco.com/security/', 'http://www.securityfocus.com/bid/988', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000101bf78af$94528870$4d2f45a1@jmagdych.na.nai.com']"
,CVE-2000-0156,"['http://www.osvdb.org/7827', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-009', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/3996']"
,CVE-2000-0158,"['ftp://ftp.sco.com/SSE/security_bulletins/SB-00.06a', 'http://www.securityfocus.com/bid/997', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000001bf78af$6d0d47a0$4d2f45a1@jmagdych.na.nai.com', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=200002181449.JAA03436@dragonfly.corp.home.net']"
,CVE-2000-0159,['http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=20000217160216.13708.qmail@underground.org']
,CVE-2000-0155,"['http://www.securityfocus.com/bid/993', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=000701bf79cd$fdb5a620$4c4342a6@mightye.org']"
,CVE-2000-0161,"['http://www.securityfocus.com/bid/994', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-010']"
,CVE-2000-0162,['https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-011']
,CVE-2000-0164,"['http://www.securityfocus.com/bid/1004', 'http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=Pine.SOL.4.21.0002200031320.22675-100000@klayman.hq.formus.pl']"
,CVE-2000-0160,['http://www.securityfocus.com/templates/archive.pike?list=1&date=2000-02-15&msg=20000221103938.T21312@securityfocus.com']
,CVE-2000-0163,"['http://www.securityfocus.com/bid/996', 'http://www.securityfocus.com/templates/advisory.html?id=2092']"
,CVE-2000-0166,"['http://marc.info/?l=bugtraq&m=95142756403323&w=2', 'http://www.securityfocus.com/bid/995', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=NCBBKFKDOLAGKIAPMILPGEJHCCAA.labs@ussrback.com']"
,CVE-2000-0210,['http://www.securityfocus.com/bid/998']
,CVE-2000-0182,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0182']
,CVE-2000-0211,"['http://www.securityfocus.com/bid/1000', 'https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-013']"
,CVE-2000-0213,"['http://www.sambar.com/session/highlight?url=/syshelp/history.htm&words=security+&color=red', 'http://www.securityfocus.com/bid/1002', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=38B3E60A.6A84FEC3@cybcom.net']"
,CVE-2000-0219,"['http://www.securityfocus.com/bid/1005', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=200002230248.NAA19185@cairo.anu.edu.au', 'https://kc.mcafee.com/corporate/index?page=content&id=SB10053']"
,CVE-2000-0194,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0323.html', 'http://www.securityfocus.com/bid/1007']"
,CVE-2000-0195,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0323.html', 'http://www.securityfocus.com/bid/1008']"
,CVE-2000-0212,"['http://www.securityfocus.com/bid/1001', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/4033']"
,CVE-2000-0214,"['http://www.securityfocus.com/bid/1003', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=Pine.LNX.4.10.10002242035500.30645-100000@unreal.sekure.org']"
,CVE-2000-0217,['http://www.securityfocus.com/bid/1006']
,CVE-2000-0220,['https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0220']
,CVE-2000-0221,['http://www.securityfocus.com/bid/1009']
,CVE-2000-0170,['http://www.securityfocus.com/bid/1011']
,CVE-2000-0187,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0356.html', 'http://www.securityfocus.com/bid/1014']"
,CVE-2000-0188,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0356.html', 'http://www.securityfocus.com/bid/1014']"
,CVE-2000-0209,['http://www.securityfocus.com/bid/1012']
,CVE-2000-0178,"['http://www.foundrynet.com/bugTraq.html', 'http://www.securityfocus.com/bid/1017']"
,CVE-2000-0179,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0387.html', 'http://www.securityfocus.com/bid/1015', 'http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX0006-115']"
,CVE-2000-0186,"['http://www.redhat.com/support/errata/RHSA-2000-100.html', 'http://www.securityfocus.com/bid/1020']"
,CVE-2000-0196,"['http://www.redhat.com/support/errata/RHSA-2000-006.html', 'http://www.securityfocus.com/bid/1018']"
,CVE-2000-0203,"['http://www.antivirus.com/download/ofce_patch_35.htm', 'http://www.securityfocus.com/bid/1013', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=412FC0AFD62ED31191B40008C7E9A11A0D481D@srvnt04.previnet.it', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=D129BBE1730AD2118A0300805FC1C2FE038AF28B@209-76-212-10.trendmicro.com']"
,CVE-2000-0204,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0340.html', 'http://www.antivirus.com/download/ofce_patch_35.htm', 'http://www.securityfocus.com/bid/1013', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=D129BBE1730AD2118A0300805FC1C2FE038AF28B@209-76-212-10.trendmicro.com']"
,CVE-2000-0176,"['http://archives.neohapsis.com/archives/bugtraq/2000-02/0417.html', 'http://www.securityfocus.com/bid/1016']"
,CVE-2000-0191,"['http://www.osvdb.org/19', 'http://www.securityfocus.com/bid/1025', 'http://www.securityfocus.com/templates/archive.pike?list=1&msg=41256894.00492503.00@mailgw.backupcentralen.se']"
,CVE-2000-0208,['http://www.securityfocus.com/bid/1026']
,CVE-2000-0216,['http://archives.neohapsis.com/archives/ntbugtraq/2000-q1/0176.html']
,CVE-2000-0189,['http://www.securityfocus.com/bid/1021']
,CVE-2000-0201,['http://www.securityfocus.com/bid/1033']
,CVE-2000-0207,"['ftp://patches.sgi.com/support/free/security/advisories/20000501-01-P', 'http://www.securityfocus.com/bid/1031']"
